# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
3.9465099e+05	2.5000000e+02	4.4576668e+17	1.5386283e-02
4.0738167e+05	2.5000000e+02	4.4133122e+17	1.5233187e-02
4.2011234e+05	2.5000000e+02	4.3693990e+17	1.5081614e-02
4.3284302e+05	2.5000000e+02	4.3259228e+17	1.4931550e-02
4.4557370e+05	2.5000000e+02	4.2828791e+17	1.4782978e-02
4.5830438e+05	2.5000000e+02	4.2402638e+17	1.4635885e-02
4.7103505e+05	2.5000000e+02	4.1980725e+17	1.4490256e-02
4.8376573e+05	2.5000000e+02	4.1563009e+17	1.4346075e-02
4.9649641e+05	2.5000000e+02	4.1149451e+17	1.4203330e-02
5.0922708e+05	2.5000000e+02	4.0740007e+17	1.4062004e-02
5.2195776e+05	2.5000000e+02	4.0334637e+17	1.3922085e-02
5.3468844e+05	2.5000000e+02	3.9933300e+17	1.3783558e-02
5.4741911e+05	2.5000000e+02	3.9535957e+17	1.3646409e-02
5.6014979e+05	2.5000000e+02	3.9142568e+17	1.3510625e-02
5.7288047e+05	2.5000000e+02	3.8753093e+17	1.3376192e-02
5.8561115e+05	2.5000000e+02	3.8367493e+17	1.3243097e-02
5.9834182e+05	2.5000000e+02	3.7985730e+17	1.3111326e-02
6.1107250e+05	2.5000000e+02	3.7607766e+17	1.2980866e-02
6.2380318e+05	2.5000000e+02	3.7233563e+17	1.2851704e-02
6.3653385e+05	2.5000000e+02	3.6863082e+17	1.2723827e-02
6.4926453e+05	2.5000000e+02	3.6496289e+17	1.2597223e-02
6.6199521e+05	2.5000000e+02	3.6133144e+17	1.2471879e-02
6.7472589e+05	2.5000000e+02	3.5773614e+17	1.2347781e-02
6.8745656e+05	2.5000000e+02	3.5417660e+17	1.2224919e-02
7.0018724e+05	2.5000000e+02	3.5065249e+17	1.2103279e-02
7.1291792e+05	2.5000000e+02	3.4716344e+17	1.1982849e-02
7.2564859e+05	2.5000000e+02	3.4370910e+17	1.1863618e-02
7.3837927e+05	2.5000000e+02	3.4028914e+17	1.1745573e-02
7.5110995e+05	2.5000000e+02	3.3690321e+17	1.1628703e-02
7.6384063e+05	2.5000000e+02	3.3355096e+17	1.1512995e-02
7.7657130e+05	2.5000000e+02	3.3023208e+17	1.1398439e-02
7.8930198e+05	2.5000000e+02	3.2694621e+17	1.1285023e-02
8.0203266e+05	2.5000000e+02	3.2369304e+17	1.1172735e-02
8.1476333e+05	2.5000000e+02	3.2047224e+17	1.1061564e-02
8.2749401e+05	2.5000000e+02	3.1728349e+17	1.0951500e-02
8.4022469e+05	2.5000000e+02	3.1412647e+17	1.0842531e-02
8.5295537e+05	2.5000000e+02	3.1100086e+17	1.0734646e-02
8.6568604e+05	2.5000000e+02	3.0790635e+17	1.0627834e-02
8.7841672e+05	2.5000000e+02	3.0484263e+17	1.0522085e-02
8.9114740e+05	2.5000000e+02	3.0180939e+17	1.0417389e-02
9.0387807e+05	2.5000000e+02	2.9880634e+17	1.0313734e-02
9.1660875e+05	2.5000000e+02	2.9583317e+17	1.0211111e-02
9.2933943e+05	2.5000000e+02	2.9288958e+17	1.0109508e-02
9.4207010e+05	2.5000000e+02	2.8997528e+17	1.0008917e-02
9.5480078e+05	2.5000000e+02	2.8708997e+17	9.9093268e-03
9.6753146e+05	2.5000000e+02	2.8423338e+17	9.8107273e-03
9.8026214e+05	2.5000000e+02	2.8140521e+17	9.7131089e-03
9.9299281e+05	2.5000000e+02	2.7860518e+17	9.6164619e-03
1.0057235e+06	2.5000000e+02	2.7583302e+17	9.5207765e-03
1.0184542e+06	2.5000000e+02	2.7308843e+17	9.4260432e-03
1.0311848e+06	2.5000000e+02	2.7037116e+17	9.3322525e-03
1.0439155e+06	2.5000000e+02	2.6768092e+17	9.2393950e-03
1.0566462e+06	2.5000000e+02	2.6501745e+17	9.1474615e-03
1.0693769e+06	2.5000000e+02	2.6238048e+17	9.0564427e-03
1.0821076e+06	2.5000000e+02	2.5976975e+17	8.9663296e-03
1.0948382e+06	2.5000000e+02	2.5718500e+17	8.8771132e-03
1.1075689e+06	2.5000000e+02	2.5462597e+17	8.7887844e-03
1.1202996e+06	2.5000000e+02	2.5209239e+17	8.7013345e-03
1.1330303e+06	2.5000000e+02	2.4958403e+17	8.6147548e-03
1.1457609e+06	2.5000000e+02	2.4710063e+17	8.5290366e-03
1.1584916e+06	2.5000000e+02	2.4464194e+17	8.4441712e-03
1.1712223e+06	2.5000000e+02	2.4220771e+17	8.3601503e-03
1.1839530e+06	2.5000000e+02	2.3979770e+17	8.2769655e-03
1.1966836e+06	2.5000000e+02	2.3741168e+17	8.1946083e-03
1.2094143e+06	2.5000000e+02	2.3504939e+17	8.1130706e-03
1.2221450e+06	2.5000000e+02	2.3271061e+17	8.0323442e-03
1.2348757e+06	2.5000000e+02	2.3039510e+17	7.9524210e-03
1.2476064e+06	2.5000000e+02	2.2810263e+17	7.8732931e-03
1.2603370e+06	2.5000000e+02	2.2583297e+17	7.7949525e-03
1.2730677e+06	2.5000000e+02	2.2358590e+17	7.7173914e-03
1.2857984e+06	2.5000000e+02	2.2136118e+17	7.6406021e-03
1.2985291e+06	2.5000000e+02	2.1915860e+17	7.5645768e-03
1.3112597e+06	2.5000000e+02	2.1697794e+17	7.4893080e-03
1.3239904e+06	2.5000000e+02	2.1481897e+17	7.4147882e-03
1.3367211e+06	2.5000000e+02	2.1268148e+17	7.3410098e-03
1.3494518e+06	2.5000000e+02	2.1056527e+17	7.2679655e-03
1.3621824e+06	2.5000000e+02	2.0847011e+17	7.1956481e-03
1.3749131e+06	2.5000000e+02	2.0639580e+17	7.1240502e-03
1.3876438e+06	2.5000000e+02	2.0434212e+17	7.0531647e-03
1.4003745e+06	2.5000000e+02	2.0230889e+17	6.9829845e-03
1.4131052e+06	2.5000000e+02	2.0029588e+17	6.9135027e-03
1.4258358e+06	2.5000000e+02	1.9830290e+17	6.8447122e-03
1.4385665e+06	2.5000000e+02	1.9632975e+17	6.7766062e-03
1.4512972e+06	2.5000000e+02	1.9437624e+17	6.7091778e-03
1.4640279e+06	2.5000000e+02	1.9244216e+17	6.6424204e-03
1.4767585e+06	2.5000000e+02	1.9052733e+17	6.5763272e-03
1.4894892e+06	2.5000000e+02	1.8863155e+17	6.5108916e-03
1.5022199e+06	2.5000000e+02	1.8675464e+17	6.4461072e-03
1.5149506e+06	2.5000000e+02	1.8489640e+17	6.3819673e-03
1.5276813e+06	2.5000000e+02	1.8305665e+17	6.3184657e-03
1.5404119e+06	2.5000000e+02	1.8123521e+17	6.2555959e-03
1.5531426e+06	2.5000000e+02	1.7943189e+17	6.1933517e-03
1.5658733e+06	2.5000000e+02	1.7764651e+17	6.1317268e-03
1.5786040e+06	2.5000000e+02	1.7587890e+17	6.0707151e-03
1.5913346e+06	2.5000000e+02	1.7412887e+17	6.0103105e-03
1.6040653e+06	2.5000000e+02	1.7239626e+17	5.9505069e-03
1.6167960e+06	2.5000000e+02	1.7068089e+17	5.8912984e-03
1.6295267e+06	2.5000000e+02	1.6898259e+17	5.8326790e-03
1.6422573e+06	2.5000000e+02	1.6730118e+17	5.7746428e-03
1.6549880e+06	2.5000000e+02	1.6563651e+17	5.7171842e-03
1.6677187e+06	2.5000000e+02	1.6398840e+17	5.6602973e-03
1.6804494e+06	2.5000000e+02	1.6235668e+17	5.6039764e-03
1.6931801e+06	2.5000000e+02	1.6074121e+17	5.5482159e-03
1.7059107e+06	2.5000000e+02	1.5914181e+17	5.4930102e-03
1.7186414e+06	2.5000000e+02	1.5755832e+17	5.4383538e-03
1.7313721e+06	2.5000000e+02	1.5599059e+17	5.3842413e-03
1.7441028e+06	2.5000000e+02	1.5443845e+17	5.3306672e-03
1.7568334e+06	2.5000000e+02	1.5290177e+17	5.2776262e-03
1.7695641e+06	2.5000000e+02	1.5138037e+17	5.2251129e-03
1.7822948e+06	2.5000000e+02	1.4987411e+17	5.1731222e-03
1.7950255e+06	2.5000000e+02	1.4838284e+17	5.1216488e-03
1.8077561e+06	2.5000000e+02	1.4690640e+17	5.0706875e-03
1.8204868e+06	2.5000000e+02	1.4544466e+17	5.0202333e-03
1.8332175e+06	2.5000000e+02	1.4399746e+17	4.9702812e-03
1.8459482e+06	2.5000000e+02	1.4256466e+17	4.9208260e-03
1.8586789e+06	2.5000000e+02	1.4114612e+17	4.8718630e-03
1.8714095e+06	2.5000000e+02	1.3974169e+17	4.8233872e-03
1.8841402e+06	2.5000000e+02	1.3835124e+17	4.7753936e-03
1.8968709e+06	2.5000000e+02	1.3697462e+17	4.7278777e-03
1.9096016e+06	2.5000000e+02	1.3561170e+17	4.6808345e-03
1.9223322e+06	2.5000000e+02	1.3426234e+17	4.6342594e-03
1.9350629e+06	2.5000000e+02	1.3292641e+17	4.5881478e-03
1.9477936e+06	2.5000000e+02	1.3160377e+17	4.5424950e-03
1.9605243e+06	2.5000000e+02	1.3029429e+17	4.4972964e-03
1.9732549e+06	2.5000000e+02	1.2899784e+17	4.4525475e-03
1.9859856e+06	2.5000000e+02	1.2771429e+17	4.4082439e-03
1.9987163e+06	2.5000000e+02	1.2644351e+17	4.3643812e-03
2.0114470e+06	2.5000000e+02	1.2518538e+17	4.3209549e-03
2.0241777e+06	2.5000000e+02	1.2393976e+17	4.2779606e-03
2.0369083e+06	2.5000000e+02	1.2270654e+17	4.2353942e-03
2.0496390e+06	2.5000000e+02	1.2148559e+17	4.1932513e-03
2.0623697e+06	2.5000000e+02	1.2027679e+17	4.1515278e-03
2.0751004e+06	2.5000000e+02	1.1908002e+17	4.1102194e-03
2.0878310e+06	2.5000000e+02	1.1789515e+17	4.0693220e-03
2.1005617e+06	2.5000000e+02	1.1672207e+17	4.0288316e-03
2.1132924e+06	2.5000000e+02	1.1556067e+17	3.9887441e-03
2.1260231e+06	2.5000000e+02	1.1441082e+17	3.9490554e-03
2.1387538e+06	2.5000000e+02	1.1327241e+17	3.9097616e-03
2.1514844e+06	2.5000000e+02	1.1214534e+17	3.8708589e-03
2.1642151e+06	2.5000000e+02	1.1102947e+17	3.8323432e-03
2.1769458e+06	2.5000000e+02	1.0992471e+17	3.7942107e-03
2.1896765e+06	2.5000000e+02	1.0883094e+17	3.7564577e-03
2.2024071e+06	2.5000000e+02	1.0774805e+17	3.7190803e-03
2.2151378e+06	2.5000000e+02	1.0667594e+17	3.6820748e-03
2.2278685e+06	2.5000000e+02	1.0561450e+17	3.6454376e-03
2.2405992e+06	2.5000000e+02	1.0456362e+17	3.6091649e-03
2.2533298e+06	2.5000000e+02	1.0352319e+17	3.5732531e-03
2.2660605e+06	2.5000000e+02	1.0249312e+17	3.5376986e-03
2.2787912e+06	2.5000000e+02	1.0147330e+17	3.5024979e-03
2.2915219e+06	2.5000000e+02	1.0046362e+17	3.4676475e-03
2.3042526e+06	2.5000000e+02	9.9463990e+16	3.4331438e-03
2.3169832e+06	2.5000000e+02	9.8474307e+16	3.3989835e-03
2.3297139e+06	2.5000000e+02	9.7494471e+16	3.3651630e-03
2.3424446e+06	2.5000000e+02	9.6524385e+16	3.3316791e-03
2.3551753e+06	2.5000000e+02	9.5563951e+16	3.2985283e-03
2.3679059e+06	2.5000000e+02	9.4613074e+16	3.2657074e-03
2.3806366e+06	2.5000000e+02	9.3671658e+16	3.2332131e-03
2.3933673e+06	2.5000000e+02	9.2739609e+16	3.2010421e-03
2.4060980e+06	2.5000000e+02	9.1816835e+16	3.1691912e-03
2.4188286e+06	2.5000000e+02	9.0903242e+16	3.1376572e-03
2.4315593e+06	2.5000000e+02	8.9998740e+16	3.1064370e-03
2.4442900e+06	2.5000000e+02	8.9103237e+16	3.0755274e-03
2.4570207e+06	2.5000000e+02	8.8216645e+16	3.0449254e-03
2.4697514e+06	2.5000000e+02	8.7338875e+16	3.0146279e-03
2.4824820e+06	2.5000000e+02	8.6469839e+16	2.9846319e-03
2.4952127e+06	2.5000000e+02	8.5609449e+16	2.9549343e-03
2.5079434e+06	2.5000000e+02	8.4757621e+16	2.9255322e-03
2.5206741e+06	2.5000000e+02	8.3914269e+16	2.8964227e-03
2.5334047e+06	2.5000000e+02	8.3079308e+16	2.8676028e-03
2.5461354e+06	2.5000000e+02	8.2252655e+16	2.8390696e-03
2.5588661e+06	2.5000000e+02	8.1434227e+16	2.8108204e-03
2.5715968e+06	2.5000000e+02	8.0623943e+16	2.7828523e-03
2.5843274e+06	2.5000000e+02	7.9821722e+16	2.7551625e-03
2.5970581e+06	2.5000000e+02	7.9027482e+16	2.7277481e-03
2.6097888e+06	2.5000000e+02	7.8241146e+16	2.7006066e-03
2.6225195e+06	2.5000000e+02	7.7462633e+16	2.6737351e-03
2.6352502e+06	2.5000000e+02	7.6691867e+16	2.6471310e-03
2.6479808e+06	2.5000000e+02	7.5928770e+16	2.6207916e-03
2.6607115e+06	2.5000000e+02	7.5173266e+16	2.5947143e-03
2.6734422e+06	2.5000000e+02	7.4425280e+16	2.5688965e-03
2.6861729e+06	2.5000000e+02	7.3684736e+16	2.5433355e-03
2.6989035e+06	2.5000000e+02	7.2951561e+16	2.5180289e-03
2.7116342e+06	2.5000000e+02	7.2225680e+16	2.4929741e-03
2.7243649e+06	2.5000000e+02	7.1507023e+16	2.4681686e-03
2.7370956e+06	2.5000000e+02	7.0795516e+16	2.4436099e-03
2.7498263e+06	2.5000000e+02	7.0091089e+16	2.4192956e-03
2.7625569e+06	2.5000000e+02	6.9393671e+16	2.3952232e-03
2.7752876e+06	2.5000000e+02	6.8703192e+16	2.3713903e-03
2.7880183e+06	2.5000000e+02	6.8019584e+16	2.3477946e-03
2.8007490e+06	2.5000000e+02	6.7342778e+16	2.3244336e-03
2.8134796e+06	2.5000000e+02	6.6672706e+16	2.3013051e-03
2.8262103e+06	2.5000000e+02	6.6009302e+16	2.2784068e-03
2.8389410e+06	2.5000000e+02	6.5352498e+16	2.2557362e-03
2.8516717e+06	2.5000000e+02	6.4702230e+16	2.2332913e-03
2.8644023e+06	2.5000000e+02	6.4058432e+16	2.2110697e-03
2.8771330e+06	2.5000000e+02	6.3421040e+16	2.1890692e-03
2.8898637e+06	2.5000000e+02	6.2789990e+16	2.1672876e-03
2.9025944e+06	2.5000000e+02	6.2165219e+16	2.1457227e-03
2.9153251e+06	2.5000000e+02	6.1546665e+16	2.1243724e-03
2.9280557e+06	2.5000000e+02	6.0934265e+16	2.1032345e-03
2.9407864e+06	2.5000000e+02	6.0327959e+16	2.0823070e-03
2.9535171e+06	2.5000000e+02	5.9727686e+16	2.0615877e-03
2.9662478e+06	2.5000000e+02	5.9133386e+16	2.0410746e-03
2.9789784e+06	2.5000000e+02	5.8544999e+16	2.0207655e-03
2.9917091e+06	2.5000000e+02	5.7962466e+16	2.0006586e-03
3.0044398e+06	2.5000000e+02	5.7385730e+16	1.9807517e-03
3.0171705e+06	2.5000000e+02	5.6814732e+16	1.9610429e-03
3.0299011e+06	2.5000000e+02	5.6249416e+16	1.9415302e-03
3.0426318e+06	2.5000000e+02	5.5689725e+16	1.9222116e-03
3.0553625e+06	2.5000000e+02	5.5135603e+16	1.9030853e-03
3.0680932e+06	2.5000000e+02	5.4586995e+16	1.8841493e-03
3.0808239e+06	2.5000000e+02	5.4043845e+16	1.8654017e-03
3.0935545e+06	2.5000000e+02	5.3506100e+16	1.8468406e-03
3.1062852e+06	2.5000000e+02	5.2973705e+16	1.8284643e-03
3.1190159e+06	2.5000000e+02	5.2446608e+16	1.8102707e-03
3.1317466e+06	2.5000000e+02	5.1924756e+16	1.7922582e-03
3.1444772e+06	2.5000000e+02	5.1408096e+16	1.7744250e-03
3.1572079e+06	2.5000000e+02	5.0896577e+16	1.7567691e-03
3.1699386e+06	2.5000000e+02	5.0390147e+16	1.7392890e-03
3.1826693e+06	2.5000000e+02	4.9888757e+16	1.7219828e-03
3.1954000e+06	2.5000000e+02	4.9392356e+16	1.7048488e-03
3.2081306e+06	2.5000000e+02	4.8900893e+16	1.6878852e-03
3.2208613e+06	2.5000000e+02	4.8414321e+16	1.6710905e-03
3.2335920e+06	2.5000000e+02	4.7932591e+16	1.6544629e-03
3.2463227e+06	2.5000000e+02	4.7455654e+16	1.6380007e-03
3.2590533e+06	2.5000000e+02	4.6983462e+16	1.6217023e-03
3.2717840e+06	2.5000000e+02	4.6515969e+16	1.6055661e-03
3.2845147e+06	2.5000000e+02	4.6053127e+16	1.5895905e-03
3.2972454e+06	2.5000000e+02	4.5594891e+16	1.5737738e-03
3.3099760e+06	2.5000000e+02	4.5141214e+16	1.5581145e-03
3.3227067e+06	2.5000000e+02	4.4692051e+16	1.5426110e-03
3.3354374e+06	2.5000000e+02	4.4247358e+16	1.5272617e-03
3.3481681e+06	2.5000000e+02	4.3807090e+16	1.5120652e-03
3.3608988e+06	2.5000000e+02	4.3371202e+16	1.4970199e-03
3.3736294e+06	2.5000000e+02	4.2939651e+16	1.4821243e-03
3.3863601e+06	2.5000000e+02	4.2512394e+16	1.4673769e-03
3.3990908e+06	2.5000000e+02	4.2089389e+16	1.4527763e-03
3.4118215e+06	2.5000000e+02	4.1670593e+16	1.4383209e-03
3.4245521e+06	2.5000000e+02	4.1255963e+16	1.4240094e-03
3.4372828e+06	2.5000000e+02	4.0845460e+16	1.4098403e-03
3.4500135e+06	2.5000000e+02	4.0439040e+16	1.3958121e-03
3.4627442e+06	2.5000000e+02	4.0036665e+16	1.3819236e-03
3.4754748e+06	2.5000000e+02	3.9638294e+16	1.3681732e-03
3.4882055e+06	2.5000000e+02	3.9243886e+16	1.3545596e-03
3.5009362e+06	2.5000000e+02	3.8853403e+16	1.3410815e-03
3.5136669e+06	2.5000000e+02	3.8466805e+16	1.3277376e-03
3.5263976e+06	2.5000000e+02	3.8084054e+16	1.3145263e-03
3.5391282e+06	2.5000000e+02	3.7705111e+16	1.3014466e-03
3.5518589e+06	2.5000000e+02	3.7329939e+16	1.2884970e-03
3.5645896e+06	2.5000000e+02	3.6958500e+16	1.2756762e-03
3.5773203e+06	2.5000000e+02	3.6590757e+16	1.2629830e-03
3.5900509e+06	2.5000000e+02	3.6226673e+16	1.2504161e-03
3.6027816e+06	2.5000000e+02	3.5866211e+16	1.2379743e-03
3.6155123e+06	2.5000000e+02	3.5509337e+16	1.2256562e-03
3.6282430e+06	2.5000000e+02	3.5156013e+16	1.2134608e-03
3.6409736e+06	2.5000000e+02	3.4806205e+16	1.2013866e-03
3.6537043e+06	2.5000000e+02	3.4459877e+16	1.1894326e-03
3.6664350e+06	2.5000000e+02	3.4116996e+16	1.1775976e-03
3.6791657e+06	2.5000000e+02	3.3777526e+16	1.1658803e-03
3.6918964e+06	2.5000000e+02	3.3441434e+16	1.1542796e-03
3.7046270e+06	2.5000000e+02	3.3108686e+16	1.1427943e-03
3.7173577e+06	2.5000000e+02	3.2779249e+16	1.1314233e-03
3.7300884e+06	2.5000000e+02	3.2453090e+16	1.1201655e-03
3.7428191e+06	2.5000000e+02	3.2130177e+16	1.1090196e-03
3.7555497e+06	2.5000000e+02	3.1810476e+16	1.0979847e-03
3.7682804e+06	2.5000000e+02	3.1493956e+16	1.0870596e-03
3.7810111e+06	2.5000000e+02	3.1180586e+16	1.0762431e-03
3.7937418e+06	2.5000000e+02	3.0870334e+16	1.0655343e-03
3.8064725e+06	2.5000000e+02	3.0563169e+16	1.0549321e-03
3.8192031e+06	2.5000000e+02	3.0259061e+16	1.0444354e-03
3.8319338e+06	2.5000000e+02	2.9957978e+16	1.0340431e-03
3.8446645e+06	2.5000000e+02	2.9659891e+16	1.0237541e-03
3.8573952e+06	2.5000000e+02	2.9364770e+16	1.0135676e-03
3.8701258e+06	2.5000000e+02	2.9072586e+16	1.0034825e-03
3.8828565e+06	2.5000000e+02	2.8783309e+16	9.9349764e-04
3.8955872e+06	2.5000000e+02	2.8496910e+16	9.8361218e-04
3.9083179e+06	2.5000000e+02	2.8213361e+16	9.7382507e-04
3.9210485e+06	2.5000000e+02	2.7932634e+16	9.6413535e-04
3.9337792e+06	2.5000000e+02	2.7654699e+16	9.5454204e-04
3.9465099e+06	2.5000000e+02	2.7379530e+16	9.4504419e-04
3.9592406e+06	2.5000000e+02	2.7107099e+16	9.3564084e-04
3.9719713e+06	2.5000000e+02	2.6837379e+16	9.2633106e-04
3.9847019e+06	2.5000000e+02	2.6570343e+16	9.1711391e-04
3.9974326e+06	2.5000000e+02	2.6305964e+16	9.0798848e-04
4.0101633e+06	2.5000000e+02	2.6044215e+16	8.9895384e-04
4.0228940e+06	2.5000000e+02	2.5785071e+16	8.9000910e-04
4.0356246e+06	2.5000000e+02	2.5528505e+16	8.8115336e-04
4.0483553e+06	2.5000000e+02	2.5274492e+16	8.7238574e-04
4.0610860e+06	2.5000000e+02	2.5023007e+16	8.6370536e-04
4.0738167e+06	2.5000000e+02	2.4774024e+16	8.5511135e-04
4.0865473e+06	2.5000000e+02	2.4527518e+16	8.4660285e-04
4.0992780e+06	2.5000000e+02	2.4283465e+16	8.3817901e-04
4.1120087e+06	2.5000000e+02	2.4041841e+16	8.2983899e-04
4.1247394e+06	2.5000000e+02	2.3802620e+16	8.2158195e-04
4.1374701e+06	2.5000000e+02	2.3565780e+16	8.1340707e-04
4.1502007e+06	2.5000000e+02	2.3331297e+16	8.0531354e-04
4.1629314e+06	2.5000000e+02	2.3099146e+16	7.9730053e-04
4.1756621e+06	2.5000000e+02	2.2869306e+16	7.8936726e-04
4.1883928e+06	2.5000000e+02	2.2641753e+16	7.8151293e-04
4.2011234e+06	2.5000000e+02	2.2416464e+16	7.7373674e-04
4.2138541e+06	2.5000000e+02	2.2193416e+16	7.6603793e-04
4.2265848e+06	2.5000000e+02	2.1972588e+16	7.5841573e-04
4.2393155e+06	2.5000000e+02	2.1753957e+16	7.5086937e-04
4.2520461e+06	2.5000000e+02	2.1537501e+16	7.4339809e-04
4.2647768e+06	2.5000000e+02	2.1323200e+16	7.3600116e-04
4.2775075e+06	2.5000000e+02	2.1111030e+16	7.2867782e-04
4.2902382e+06	2.5000000e+02	2.0900972e+16	7.2142736e-04
4.3029689e+06	2.5000000e+02	2.0693004e+16	7.1424903e-04
4.3156995e+06	2.5000000e+02	2.0487105e+16	7.0714214e-04
4.3284302e+06	2.5000000e+02	2.0283255e+16	7.0010596e-04
4.3411609e+06	2.5000000e+02	2.0081433e+16	6.9313979e-04
4.3538916e+06	2.5000000e+02	1.9881620e+16	6.8624293e-04
4.3666222e+06	2.5000000e+02	1.9683794e+16	6.7941470e-04
4.3793529e+06	2.5000000e+02	1.9487937e+16	6.7265441e-04
4.3920836e+06	2.5000000e+02	1.9294029e+16	6.6596139e-04
4.4048143e+06	2.5000000e+02	1.9102050e+16	6.5933496e-04
4.4175450e+06	2.5000000e+02	1.8911982e+16	6.5277447e-04
4.4302756e+06	2.5000000e+02	1.8723804e+16	6.4627925e-04
4.4430063e+06	2.5000000e+02	1.8537499e+16	6.3984867e-04
4.4557370e+06	2.5000000e+02	1.8353048e+16	6.3348207e-04
4.4684677e+06	2.5000000e+02	1.8170432e+16	6.2717881e-04
4.4811983e+06	2.5000000e+02	1.7989633e+16	6.2093828e-04
4.4939290e+06	2.5000000e+02	1.7810634e+16	6.1475984e-04
4.5066597e+06	2.5000000e+02	1.7633415e+16	6.0864288e-04
4.5193904e+06	2.5000000e+02	1.7457959e+16	6.0258678e-04
4.5321210e+06	2.5000000e+02	1.7284250e+16	5.9659094e-04
4.5448517e+06	2.5000000e+02	1.7112269e+16	5.9065476e-04
4.5575824e+06	2.5000000e+02	1.6941999e+16	5.8477765e-04
4.5703131e+06	2.5000000e+02	1.6773423e+16	5.7895901e-04
4.5830438e+06	2.5000000e+02	1.6606525e+16	5.7319828e-04
4.5957744e+06	2.5000000e+02	1.6441287e+16	5.6749486e-04
4.6085051e+06	2.5000000e+02	1.6277693e+16	5.6184819e-04
4.6212358e+06	2.5000000e+02	1.6115728e+16	5.5625771e-04
4.6339665e+06	2.5000000e+02	1.5955373e+16	5.5072285e-04
4.6466971e+06	2.5000000e+02	1.5796615e+16	5.4524307e-04
4.6594278e+06	2.5000000e+02	1.5639436e+16	5.3981781e-04
4.6721585e+06	2.5000000e+02	1.5483821e+16	5.3444653e-04
4.6848892e+06	2.5000000e+02	1.5329754e+16	5.2912870e-04
4.6976198e+06	2.5000000e+02	1.5177221e+16	5.2386378e-04
4.7103505e+06	2.5000000e+02	1.5026205e+16	5.1865125e-04
4.7230812e+06	2.5000000e+02	1.4876692e+16	5.1349058e-04
4.7358119e+06	2.5000000e+02	1.4728666e+16	5.0838127e-04
4.7485426e+06	2.5000000e+02	1.4582113e+16	5.0332279e-04
4.7612732e+06	2.5000000e+02	1.4437019e+16	4.9831464e-04
4.7740039e+06	2.5000000e+02	1.4293368e+16	4.9335633e-04
4.7867346e+06	2.5000000e+02	1.4151147e+16	4.8844735e-04
4.7994653e+06	2.5000000e+02	1.4010341e+16	4.8358722e-04
4.8121959e+06	2.5000000e+02	1.3870935e+16	4.7877545e-04
4.8249266e+06	2.5000000e+02	1.3732917e+16	4.7401155e-04
4.8376573e+06	2.5000000e+02	1.3596272e+16	4.6929506e-04
4.8503880e+06	2.5000000e+02	1.3460987e+16	4.6462549e-04
4.8631186e+06	2.5000000e+02	1.3327048e+16	4.6000239e-04
4.8758493e+06	2.5000000e+02	1.3194442e+16	4.5542529e-04
4.8885800e+06	2.5000000e+02	1.3063155e+16	4.5089373e-04
