# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
6.6707402e+05	2.1855222e+02	3.7905491e+18	1.1437825e-01
6.7818994e+05	2.1802818e+02	3.7618119e+18	1.1323895e-01
6.8927920e+05	2.1750540e+02	3.7332946e+18	1.1211105e-01
7.0034188e+05	2.1698388e+02	3.7049956e+18	1.1099445e-01
7.1137803e+05	2.1646360e+02	3.6769130e+18	1.0988903e-01
7.2238772e+05	2.1594457e+02	3.6490451e+18	1.0879468e-01
7.3337101e+05	2.1542679e+02	3.6213901e+18	1.0771127e-01
7.4432797e+05	2.1491025e+02	3.5939463e+18	1.0663869e-01
7.5525865e+05	2.1439494e+02	3.5667119e+18	1.0557685e-01
7.6616313e+05	2.1388088e+02	3.5396854e+18	1.0452561e-01
7.7704146e+05	2.1336804e+02	3.5128650e+18	1.0348489e-01
7.8789370e+05	2.1285643e+02	3.4862490e+18	1.0245456e-01
7.9871992e+05	2.1234605e+02	3.4598359e+18	1.0143453e-01
8.0952019e+05	2.1183690e+02	3.4336240e+18	1.0042468e-01
8.2029935e+05	2.1167691e+02	3.4020246e+18	9.9425333e-02
8.3107851e+05	2.1167691e+02	3.3681739e+18	9.8436034e-02
8.4185767e+05	2.1167691e+02	3.3346600e+18	9.7456579e-02
8.5263684e+05	2.1167691e+02	3.3014796e+18	9.6486870e-02
8.6341600e+05	2.1167691e+02	3.2686293e+18	9.5526810e-02
8.7419516e+05	2.1167691e+02	3.2361059e+18	9.4576302e-02
8.8497432e+05	2.1167691e+02	3.2039061e+18	9.3635252e-02
8.9575348e+05	2.1167691e+02	3.1720267e+18	9.2703566e-02
9.0653264e+05	2.1167691e+02	3.1404645e+18	9.1781150e-02
9.1731181e+05	2.1167691e+02	3.1092164e+18	9.0867912e-02
9.2809097e+05	2.1167691e+02	3.0782791e+18	8.9963761e-02
9.3887013e+05	2.1167691e+02	3.0476498e+18	8.9068607e-02
9.4964929e+05	2.1167691e+02	3.0173251e+18	8.8182360e-02
9.6042845e+05	2.1167691e+02	2.9873022e+18	8.7304930e-02
9.7120761e+05	2.1167691e+02	2.9575781e+18	8.6436232e-02
9.8198678e+05	2.1167691e+02	2.9281497e+18	8.5576177e-02
9.9276594e+05	2.1167691e+02	2.8990141e+18	8.4724680e-02
1.0035451e+06	2.1167691e+02	2.8701685e+18	8.3881655e-02
1.0143243e+06	2.1167691e+02	2.8416098e+18	8.3047019e-02
1.0251034e+06	2.1167691e+02	2.8133353e+18	8.2220687e-02
1.0358826e+06	2.1167691e+02	2.7853422e+18	8.1402578e-02
1.0466617e+06	2.1167691e+02	2.7576275e+18	8.0592608e-02
1.0574409e+06	2.1167691e+02	2.7301887e+18	7.9790699e-02
1.0682201e+06	2.1167691e+02	2.7030229e+18	7.8996768e-02
1.0789992e+06	2.1167691e+02	2.6761273e+18	7.8210737e-02
1.0897784e+06	2.1167691e+02	2.6494994e+18	7.7432527e-02
1.1005576e+06	2.1167691e+02	2.6231365e+18	7.6662060e-02
1.1113367e+06	2.1167691e+02	2.5970358e+18	7.5899260e-02
1.1221159e+06	2.1167691e+02	2.5711949e+18	7.5144050e-02
1.1328950e+06	2.1167691e+02	2.5456111e+18	7.4396354e-02
1.1436742e+06	2.1167691e+02	2.5202818e+18	7.3656098e-02
1.1544534e+06	2.1167691e+02	2.4952046e+18	7.2923208e-02
1.1652325e+06	2.1167691e+02	2.4703769e+18	7.2197610e-02
1.1760117e+06	2.1167691e+02	2.4457962e+18	7.1479231e-02
1.1867908e+06	2.1167691e+02	2.4214601e+18	7.0768001e-02
1.1975700e+06	2.1167691e+02	2.3973662e+18	7.0063848e-02
1.2083492e+06	2.1167691e+02	2.3735120e+18	6.9366701e-02
1.2191283e+06	2.1167691e+02	2.3498952e+18	6.8676491e-02
1.2299075e+06	2.1167691e+02	2.3265133e+18	6.7993148e-02
1.2406867e+06	2.1167691e+02	2.3033641e+18	6.7316605e-02
1.2514658e+06	2.1167691e+02	2.2804453e+18	6.6646794e-02
1.2622450e+06	2.1167691e+02	2.2577545e+18	6.5983647e-02
1.2730241e+06	2.1167691e+02	2.2352894e+18	6.5327099e-02
1.2838033e+06	2.1167691e+02	2.2130479e+18	6.4677083e-02
1.2945825e+06	2.1167691e+02	2.1910277e+18	6.4033535e-02
1.3053616e+06	2.1167691e+02	2.1692267e+18	6.3396391e-02
1.3161408e+06	2.1167691e+02	2.1476425e+18	6.2765587e-02
1.3269199e+06	2.1167691e+02	2.1262731e+18	6.2141058e-02
1.3376991e+06	2.1167691e+02	2.1051163e+18	6.1522745e-02
1.3484783e+06	2.1167691e+02	2.0841701e+18	6.0910583e-02
1.3592574e+06	2.1167691e+02	2.0634322e+18	6.0304513e-02
1.3700366e+06	2.1167691e+02	2.0429007e+18	5.9704473e-02
1.3808158e+06	2.1167691e+02	2.0225735e+18	5.9110403e-02
1.3915949e+06	2.1167691e+02	2.0024486e+18	5.8522245e-02
1.4023741e+06	2.1167691e+02	1.9825239e+18	5.7939939e-02
1.4131532e+06	2.1167691e+02	1.9627974e+18	5.7363427e-02
1.4239324e+06	2.1167691e+02	1.9432673e+18	5.6792651e-02
1.4347116e+06	2.1167691e+02	1.9239314e+18	5.6227555e-02
1.4454907e+06	2.1167691e+02	1.9047880e+18	5.5668081e-02
1.4562699e+06	2.1167691e+02	1.8858351e+18	5.5114175e-02
1.4670491e+06	2.1167691e+02	1.8670707e+18	5.4565780e-02
1.4778282e+06	2.1167691e+02	1.8484930e+18	5.4022841e-02
1.4886074e+06	2.1167691e+02	1.8301002e+18	5.3485305e-02
1.4993865e+06	2.1167691e+02	1.8118904e+18	5.2953117e-02
1.5101657e+06	2.1167691e+02	1.7938618e+18	5.2426225e-02
1.5209449e+06	2.1167691e+02	1.7760126e+18	5.1904575e-02
1.5317240e+06	2.1167691e+02	1.7583409e+18	5.1388116e-02
1.5425032e+06	2.1167691e+02	1.7408452e+18	5.0876796e-02
1.5532823e+06	2.1167691e+02	1.7235235e+18	5.0370563e-02
1.5640615e+06	2.1167691e+02	1.7063741e+18	4.9869368e-02
1.5748407e+06	2.1167691e+02	1.6893954e+18	4.9373159e-02
1.5856198e+06	2.1167691e+02	1.6725856e+18	4.8881888e-02
1.5963990e+06	2.1167691e+02	1.6559431e+18	4.8395505e-02
1.6071782e+06	2.1167691e+02	1.6394662e+18	4.7913962e-02
1.6179573e+06	2.1167691e+02	1.6231533e+18	4.7437210e-02
1.6287365e+06	2.1167691e+02	1.6070026e+18	4.6965202e-02
1.6395156e+06	2.1167691e+02	1.5910127e+18	4.6497890e-02
1.6502948e+06	2.1167691e+02	1.5751818e+18	4.6035228e-02
1.6610740e+06	2.1167691e+02	1.5595085e+18	4.5577170e-02
1.6718531e+06	2.1167691e+02	1.5439912e+18	4.5123670e-02
1.6826323e+06	2.1167691e+02	1.5286282e+18	4.4674682e-02
1.6934114e+06	2.1167691e+02	1.5134181e+18	4.4230161e-02
1.7041906e+06	2.1167691e+02	1.4983593e+18	4.3790064e-02
1.7149698e+06	2.1167691e+02	1.4834504e+18	4.3354345e-02
1.7257489e+06	2.1167691e+02	1.4686898e+18	4.2922962e-02
1.7365281e+06	2.1167691e+02	1.4540761e+18	4.2495872e-02
1.7473073e+06	2.1167691e+02	1.4396078e+18	4.2073031e-02
1.7580864e+06	2.1167691e+02	1.4252835e+18	4.1654397e-02
1.7688656e+06	2.1167691e+02	1.4111017e+18	4.1239929e-02
1.7796447e+06	2.1167691e+02	1.3970610e+18	4.0829585e-02
1.7904239e+06	2.1167691e+02	1.3831600e+18	4.0423324e-02
1.8012031e+06	2.1167691e+02	1.3693973e+18	4.0021105e-02
1.8119822e+06	2.1167691e+02	1.3557716e+18	3.9622888e-02
1.8227614e+06	2.1167691e+02	1.3422814e+18	3.9228634e-02
1.8335405e+06	2.1167691e+02	1.3289255e+18	3.8838303e-02
1.8443197e+06	2.1167691e+02	1.3157025e+18	3.8451855e-02
1.8550989e+06	2.1167691e+02	1.3026110e+18	3.8069253e-02
1.8658780e+06	2.1167691e+02	1.2896498e+18	3.7690457e-02
1.8766572e+06	2.1167691e+02	1.2768176e+18	3.7315431e-02
1.8874364e+06	2.1167691e+02	1.2641130e+18	3.6944136e-02
1.8982155e+06	2.1167691e+02	1.2515349e+18	3.6576536e-02
1.9089947e+06	2.1167691e+02	1.2390819e+18	3.6212593e-02
1.9197738e+06	2.1167691e+02	1.2267529e+18	3.5852272e-02
1.9305530e+06	2.1167691e+02	1.2145465e+18	3.5495536e-02
1.9413322e+06	2.1167691e+02	1.2024615e+18	3.5142349e-02
1.9521113e+06	2.1167691e+02	1.1904968e+18	3.4792677e-02
1.9628905e+06	2.1167691e+02	1.1786512e+18	3.4446484e-02
1.9736696e+06	2.1167691e+02	1.1669234e+18	3.4103736e-02
1.9844488e+06	2.1167691e+02	1.1553123e+18	3.3764398e-02
1.9952280e+06	2.1167691e+02	1.1438168e+18	3.3428437e-02
2.0060071e+06	2.1167691e+02	1.1324356e+18	3.3095818e-02
2.0167863e+06	2.1167691e+02	1.1211677e+18	3.2766509e-02
2.0275655e+06	2.1167691e+02	1.1100119e+18	3.2440477e-02
2.0383446e+06	2.1167691e+02	1.0989671e+18	3.2117689e-02
2.0491238e+06	2.1167691e+02	1.0880322e+18	3.1798113e-02
2.0599029e+06	2.1167691e+02	1.0772061e+18	3.1481716e-02
2.0706821e+06	2.1167691e+02	1.0664877e+18	3.1168468e-02
2.0814613e+06	2.1167691e+02	1.0558760e+18	3.0858336e-02
2.0922404e+06	2.1167691e+02	1.0453698e+18	3.0551291e-02
2.1030196e+06	2.1167691e+02	1.0349682e+18	3.0247300e-02
2.1137987e+06	2.1167691e+02	1.0246701e+18	2.9946335e-02
2.1245779e+06	2.1167691e+02	1.0144745e+18	2.9648364e-02
2.1353571e+06	2.1167691e+02	1.0043803e+18	2.9353358e-02
2.1461362e+06	2.1167691e+02	9.9438654e+17	2.9061287e-02
2.1569154e+06	2.1167691e+02	9.8449223e+17	2.8772122e-02
2.1676946e+06	2.1167691e+02	9.7469636e+17	2.8485835e-02
2.1784737e+06	2.1167691e+02	9.6499797e+17	2.8202396e-02
2.1892529e+06	2.1167691e+02	9.5539608e+17	2.7921777e-02
2.2000320e+06	2.1167691e+02	9.4588973e+17	2.7643951e-02
2.2108112e+06	2.1167691e+02	9.3647797e+17	2.7368889e-02
2.2215904e+06	2.1167691e+02	9.2715986e+17	2.7096564e-02
2.2323695e+06	2.1167691e+02	9.1793447e+17	2.6826949e-02
2.2431487e+06	2.1167691e+02	9.0880087e+17	2.6560016e-02
2.2539279e+06	2.1167691e+02	8.9975815e+17	2.6295740e-02
2.2647070e+06	2.1167691e+02	8.9080540e+17	2.6034093e-02
2.2754862e+06	2.1167691e+02	8.8194174e+17	2.5775049e-02
2.2862653e+06	2.1167691e+02	8.7316627e+17	2.5518583e-02
2.2970445e+06	2.1167691e+02	8.6447813e+17	2.5264669e-02
2.3078237e+06	2.1167691e+02	8.5587642e+17	2.5013281e-02
2.3186028e+06	2.1167691e+02	8.4736031e+17	2.4764395e-02
2.3293820e+06	2.1167691e+02	8.3892894e+17	2.4517985e-02
2.3401611e+06	2.1167691e+02	8.3058145e+17	2.4274027e-02
2.3509403e+06	2.1167691e+02	8.2231703e+17	2.4032497e-02
2.3617195e+06	2.1167691e+02	8.1413484e+17	2.3793369e-02
2.3724986e+06	2.1167691e+02	8.0603406e+17	2.3556621e-02
2.3832778e+06	2.1167691e+02	7.9801389e+17	2.3322229e-02
2.3940570e+06	2.1167691e+02	7.9007352e+17	2.3090169e-02
2.4048361e+06	2.1167691e+02	7.8221215e+17	2.2860418e-02
2.4156153e+06	2.1167691e+02	7.7442901e+17	2.2632953e-02
2.4263944e+06	2.1167691e+02	7.6672332e+17	2.2407751e-02
2.4371736e+06	2.1167691e+02	7.5909429e+17	2.2184790e-02
2.4479528e+06	2.1167691e+02	7.5154118e+17	2.1964048e-02
2.4587319e+06	2.1167691e+02	7.4406322e+17	2.1745502e-02
2.4695111e+06	2.1167691e+02	7.3665967e+17	2.1529131e-02
2.4802902e+06	2.1167691e+02	7.2932978e+17	2.1314912e-02
2.4910694e+06	2.1167691e+02	7.2207283e+17	2.1102825e-02
2.5018486e+06	2.1167691e+02	7.1488808e+17	2.0892849e-02
2.5126277e+06	2.1167691e+02	7.0777483e+17	2.0684961e-02
2.5234069e+06	2.1167691e+02	7.0073235e+17	2.0479143e-02
2.5341861e+06	2.1167691e+02	6.9375995e+17	2.0275372e-02
2.5449652e+06	2.1167691e+02	6.8685692e+17	2.0073628e-02
2.5557444e+06	2.1167691e+02	6.8002258e+17	1.9873893e-02
2.5665235e+06	2.1167691e+02	6.7325624e+17	1.9676144e-02
2.5773027e+06	2.1167691e+02	6.6655723e+17	1.9480363e-02
2.5880819e+06	2.1167691e+02	6.5992487e+17	1.9286530e-02
2.5988610e+06	2.1167691e+02	6.5335851e+17	1.9094626e-02
2.6096402e+06	2.1167691e+02	6.4685749e+17	1.8904631e-02
2.6204193e+06	2.1167691e+02	6.4042115e+17	1.8716527e-02
2.6311985e+06	2.1167691e+02	6.3404885e+17	1.8530295e-02
2.6419777e+06	2.1167691e+02	6.2773996e+17	1.8345915e-02
2.6527568e+06	2.1167691e+02	6.2149384e+17	1.8163370e-02
2.6635360e+06	2.1167691e+02	6.1530987e+17	1.7982642e-02
2.6743152e+06	2.1167691e+02	6.0918744e+17	1.7803711e-02
2.6850943e+06	2.1167691e+02	6.0312592e+17	1.7626561e-02
2.6958735e+06	2.1167691e+02	5.9712472e+17	1.7451174e-02
2.7066526e+06	2.1167691e+02	5.9118323e+17	1.7277532e-02
2.7174318e+06	2.1167691e+02	5.8530086e+17	1.7105618e-02
2.7282110e+06	2.1167691e+02	5.7947702e+17	1.6935414e-02
2.7389901e+06	2.1167691e+02	5.7371112e+17	1.6766904e-02
2.7497693e+06	2.1167691e+02	5.6800260e+17	1.6600070e-02
2.7605484e+06	2.1167691e+02	5.6235088e+17	1.6434897e-02
2.7713276e+06	2.1167691e+02	5.5675540e+17	1.6271367e-02
2.7821068e+06	2.1167691e+02	5.5121559e+17	1.6109464e-02
2.7928859e+06	2.1167691e+02	5.4573090e+17	1.5949172e-02
2.8036651e+06	2.1167691e+02	5.4030079e+17	1.5790475e-02
2.8144443e+06	2.1167691e+02	5.3492471e+17	1.5633358e-02
2.8252234e+06	2.1167691e+02	5.2960212e+17	1.5477803e-02
2.8360026e+06	2.1167691e+02	5.2433249e+17	1.5323796e-02
2.8467817e+06	2.1167691e+02	5.1911529e+17	1.5171322e-02
2.8575609e+06	2.1167691e+02	5.1395001e+17	1.5020365e-02
2.8683401e+06	2.1167691e+02	5.0883612e+17	1.4870910e-02
2.8791192e+06	2.1167691e+02	5.0377312e+17	1.4722942e-02
2.8898984e+06	2.1167691e+02	4.9876049e+17	1.4576446e-02
2.9006775e+06	2.1167691e+02	4.9379774e+17	1.4431408e-02
2.9114567e+06	2.1167691e+02	4.8888437e+17	1.4287813e-02
2.9222359e+06	2.1167691e+02	4.8401989e+17	1.4145647e-02
2.9330150e+06	2.1167691e+02	4.7920381e+17	1.4004895e-02
2.9437942e+06	2.1167691e+02	4.7443565e+17	1.3865544e-02
2.9545734e+06	2.1167691e+02	4.6971494e+17	1.3727580e-02
2.9653525e+06	2.1167691e+02	4.6504120e+17	1.3590988e-02
2.9761317e+06	2.1167691e+02	4.6041396e+17	1.3455756e-02
2.9869108e+06	2.1167691e+02	4.5583277e+17	1.3321869e-02
2.9976900e+06	2.1167691e+02	4.5129715e+17	1.3189314e-02
3.0084692e+06	2.1167691e+02	4.4680667e+17	1.3058078e-02
3.0192483e+06	2.1167691e+02	4.4236087e+17	1.2928148e-02
3.0300275e+06	2.1167691e+02	4.3795931e+17	1.2799511e-02
3.0408067e+06	2.1167691e+02	4.3360154e+17	1.2672153e-02
3.0515858e+06	2.1167691e+02	4.2928713e+17	1.2546063e-02
3.0623650e+06	2.1167691e+02	4.2501565e+17	1.2421228e-02
3.0731441e+06	2.1167691e+02	4.2078668e+17	1.2297635e-02
3.0839233e+06	2.1167691e+02	4.1659978e+17	1.2175271e-02
3.0947025e+06	2.1167691e+02	4.1245454e+17	1.2054125e-02
3.1054816e+06	2.1167691e+02	4.0835055e+17	1.1934185e-02
3.1162608e+06	2.1167691e+02	4.0428740e+17	1.1815437e-02
3.1270399e+06	2.1167691e+02	4.0026467e+17	1.1697872e-02
3.1378191e+06	2.1167691e+02	3.9628197e+17	1.1581476e-02
3.1485983e+06	2.1167691e+02	3.9233890e+17	1.1466239e-02
3.1593774e+06	2.1167691e+02	3.8843506e+17	1.1352148e-02
3.1701566e+06	2.1167691e+02	3.8457007e+17	1.1239192e-02
3.1809358e+06	2.1167691e+02	3.8074353e+17	1.1127360e-02
3.1917149e+06	2.1167691e+02	3.7695507e+17	1.1016641e-02
3.2024941e+06	2.1167691e+02	3.7320430e+17	1.0907023e-02
3.2132732e+06	2.1167691e+02	3.6949086e+17	1.0798497e-02
3.2240524e+06	2.1167691e+02	3.6581436e+17	1.0691050e-02
3.2348316e+06	2.1167691e+02	3.6217445e+17	1.0584672e-02
3.2456107e+06	2.1167691e+02	3.5857075e+17	1.0479353e-02
3.2563899e+06	2.1167691e+02	3.5500292e+17	1.0375082e-02
3.2671690e+06	2.1167691e+02	3.5147058e+17	1.0271848e-02
3.2779482e+06	2.1167691e+02	3.4797339e+17	1.0169641e-02
3.2887274e+06	2.1167691e+02	3.4451099e+17	1.0068452e-02
3.2995065e+06	2.1167691e+02	3.4108305e+17	9.9682689e-03
3.3102857e+06	2.1167691e+02	3.3768922e+17	9.8690830e-03
3.3210649e+06	2.1167691e+02	3.3432915e+17	9.7708839e-03
3.3318440e+06	2.1167691e+02	3.3100252e+17	9.6736620e-03
3.3426232e+06	2.1167691e+02	3.2770899e+17	9.5774075e-03
3.3534023e+06	2.1167691e+02	3.2444824e+17	9.4821107e-03
3.3641815e+06	2.1167691e+02	3.2121992e+17	9.3877621e-03
3.3749607e+06	2.1167691e+02	3.1802373e+17	9.2943523e-03
3.3857398e+06	2.1167691e+02	3.1485934e+17	9.2018720e-03
3.3965190e+06	2.1167691e+02	3.1172644e+17	9.1103118e-03
3.4072981e+06	2.1167691e+02	3.0862471e+17	9.0196627e-03
3.4180773e+06	2.1167691e+02	3.0555384e+17	8.9299155e-03
3.4288565e+06	2.1167691e+02	3.0251353e+17	8.8410614e-03
3.4396356e+06	2.1167691e+02	2.9950347e+17	8.7530914e-03
3.4504148e+06	2.1167691e+02	2.9652336e+17	8.6659967e-03
3.4611940e+06	2.1167691e+02	2.9357290e+17	8.5797686e-03
3.4719731e+06	2.1167691e+02	2.9065180e+17	8.4943984e-03
3.4827523e+06	2.1167691e+02	2.8775977e+17	8.4098778e-03
3.4935314e+06	2.1167691e+02	2.8489651e+17	8.3261981e-03
3.5043106e+06	2.1167691e+02	2.8206175e+17	8.2433510e-03
3.5150898e+06	2.1167691e+02	2.7925518e+17	8.1613283e-03
3.5258689e+06	2.1167691e+02	2.7647655e+17	8.0801217e-03
3.5366481e+06	2.1167691e+02	2.7372556e+17	7.9997232e-03
3.5474272e+06	2.1167691e+02	2.7100195e+17	7.9201246e-03
3.5582064e+06	2.1167691e+02	2.6830543e+17	7.8413180e-03
3.5689856e+06	2.1167691e+02	2.6563575e+17	7.7632956e-03
3.5797647e+06	2.1167691e+02	2.6299263e+17	7.6860495e-03
3.5905439e+06	2.1167691e+02	2.6037581e+17	7.6095721e-03
3.6013231e+06	2.1167691e+02	2.5778503e+17	7.5338556e-03
3.6121022e+06	2.1167691e+02	2.5522002e+17	7.4588924e-03
3.6228814e+06	2.1167691e+02	2.5268054e+17	7.3846752e-03
3.6336605e+06	2.1167691e+02	2.5016633e+17	7.3111965e-03
3.6444397e+06	2.1167691e+02	2.4767713e+17	7.2384489e-03
3.6552189e+06	2.1167691e+02	2.4521270e+17	7.1664251e-03
3.6659980e+06	2.1167691e+02	2.4277279e+17	7.0951180e-03
3.6767772e+06	2.1167691e+02	2.4035716e+17	7.0245204e-03
3.6875563e+06	2.1167691e+02	2.3796557e+17	6.9546252e-03
3.6983355e+06	2.1167691e+02	2.3559777e+17	6.8854255e-03
3.7091147e+06	2.1167691e+02	2.3325354e+17	6.8169144e-03
3.7198938e+06	2.1167691e+02	2.3093263e+17	6.7490850e-03
3.7306730e+06	2.1167691e+02	2.2863481e+17	6.6819305e-03
3.7414522e+06	2.1167691e+02	2.2635985e+17	6.6154441e-03
3.7522313e+06	2.1167691e+02	2.2410753e+17	6.5496194e-03
3.7630105e+06	2.1167691e+02	2.2187763e+17	6.4844496e-03
3.7737896e+06	2.1167691e+02	2.1966991e+17	6.4199282e-03
3.7845688e+06	2.1167691e+02	2.1748416e+17	6.3560489e-03
3.7953480e+06	2.1167691e+02	2.1532015e+17	6.2928051e-03
3.8061271e+06	2.1167691e+02	2.1317768e+17	6.2301907e-03
3.8169063e+06	2.1167691e+02	2.1105653e+17	6.1681992e-03
3.8276855e+06	2.1167691e+02	2.0895648e+17	6.1068246e-03
3.8384646e+06	2.1167691e+02	2.0687733e+17	6.0460607e-03
3.8492438e+06	2.1167691e+02	2.0481886e+17	5.9859014e-03
3.8600229e+06	2.1167691e+02	2.0278088e+17	5.9263407e-03
3.8708021e+06	2.1167691e+02	2.0076318e+17	5.8673726e-03
3.8815813e+06	2.1167691e+02	1.9876555e+17	5.8089913e-03
3.8923604e+06	2.1167691e+02	1.9678780e+17	5.7511909e-03
3.9031396e+06	2.1167691e+02	1.9482973e+17	5.6939655e-03
3.9139187e+06	2.1167691e+02	1.9289114e+17	5.6373096e-03
3.9246979e+06	2.1167691e+02	1.9097184e+17	5.5812175e-03
3.9354771e+06	2.1167691e+02	1.8907164e+17	5.5256834e-03
3.9462562e+06	2.1167691e+02	1.8719035e+17	5.4707020e-03
3.9570354e+06	2.1167691e+02	1.8532777e+17	5.4162676e-03
3.9678146e+06	2.1167691e+02	1.8348373e+17	5.3623748e-03
3.9785937e+06	2.1167691e+02	1.8165804e+17	5.3090183e-03
3.9893729e+06	2.1167691e+02	1.7985051e+17	5.2561927e-03
4.0001520e+06	2.1167691e+02	1.7806097e+17	5.2038927e-03
4.0109312e+06	2.1167691e+02	1.7628923e+17	5.1521131e-03
4.0217104e+06	2.1167691e+02	1.7453512e+17	5.1008487e-03
4.0324895e+06	2.1167691e+02	1.7279847e+17	5.0500944e-03
4.0432687e+06	2.1167691e+02	1.7107910e+17	4.9998451e-03
4.0540478e+06	2.1167691e+02	1.6937683e+17	4.9500958e-03
4.0648270e+06	2.1167691e+02	1.6769150e+17	4.9008416e-03
4.0756062e+06	2.1167691e+02	1.6602294e+17	4.8520774e-03
4.0863853e+06	2.1167691e+02	1.6437099e+17	4.8037984e-03
4.0971645e+06	2.1167691e+02	1.6273547e+17	4.7559998e-03
4.1079437e+06	2.1167691e+02	1.6111623e+17	4.7086768e-03
4.1187228e+06	2.1167691e+02	1.5951309e+17	4.6618247e-03
4.1295020e+06	2.1167691e+02	1.5792591e+17	4.6154388e-03
4.1402811e+06	2.1167691e+02	1.5635452e+17	4.5695144e-03
4.1510603e+06	2.1167691e+02	1.5479877e+17	4.5240470e-03
4.1618395e+06	2.1167691e+02	1.5325849e+17	4.4790319e-03
4.1726186e+06	2.1167691e+02	1.5173355e+17	4.4344648e-03
4.1833978e+06	2.1167691e+02	1.5022377e+17	4.3903412e-03
4.1941769e+06	2.1167691e+02	1.4872902e+17	4.3466565e-03
4.2049561e+06	2.1167691e+02	1.4724914e+17	4.3034066e-03
