# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
7.0034188e+05	2.1698388e+02	3.7011199e+19	1.1087834e+00
7.1137803e+05	2.1646360e+02	3.6730970e+19	1.0977498e+00
7.2238772e+05	2.1594457e+02	3.6452864e+19	1.0868261e+00
7.3337101e+05	2.1542679e+02	3.6176866e+19	1.0760111e+00
7.4432797e+05	2.1491025e+02	3.5902959e+19	1.0653038e+00
7.5525865e+05	2.1439494e+02	3.5631128e+19	1.0547031e+00
7.6616313e+05	2.1388088e+02	3.5361356e+19	1.0442079e+00
7.7704146e+05	2.1336804e+02	3.5093628e+19	1.0338172e+00
7.8789370e+05	2.1285643e+02	3.4827928e+19	1.0235299e+00
7.9871992e+05	2.1234605e+02	3.4564241e+19	1.0133450e+00
8.0952019e+05	2.1183690e+02	3.4302551e+19	1.0032615e+00
8.2029456e+05	2.1132896e+02	3.4042844e+19	9.9327836e-01
8.3104309e+05	2.1082225e+02	3.3785104e+19	9.8339459e-01
8.4176585e+05	2.1031675e+02	3.3529316e+19	9.7360920e-01
8.5246290e+05	2.0981246e+02	3.3275466e+19	9.6392120e-01
8.6313431e+05	2.0930938e+02	3.3023539e+19	9.5432963e-01
8.7378012e+05	2.0880750e+02	3.2773519e+19	9.4483352e-01
8.8440041e+05	2.0830683e+02	3.2525394e+19	9.3543192e-01
8.9499523e+05	2.0780736e+02	3.2279147e+19	9.2612390e-01
9.0556465e+05	2.0730909e+02	3.2034765e+19	9.1690851e-01
9.1610873e+05	2.0681201e+02	3.1792234e+19	9.0778483e-01
9.2662752e+05	2.0631612e+02	3.1551540e+19	8.9875196e-01
9.3712109e+05	2.0582143e+02	3.1312669e+19	8.8980898e-01
9.4758951e+05	2.0532792e+02	3.1075607e+19	8.8095501e-01
9.5803282e+05	2.0483559e+02	3.0840339e+19	8.7218914e-01
9.6845109e+05	2.0434444e+02	3.0606854e+19	8.6351052e-01
9.7884438e+05	2.0385447e+02	3.0375136e+19	8.5491826e-01
9.8921274e+05	2.0336568e+02	3.0145173e+19	8.4641150e-01
9.9955625e+05	2.0287806e+02	2.9916952e+19	8.3798941e-01
1.0098750e+06	2.0239160e+02	2.9690458e+19	8.2965112e-01
1.0201689e+06	2.0190631e+02	2.9465680e+19	8.2139581e-01
1.0304382e+06	2.0142219e+02	2.9242604e+19	8.1322266e-01
1.0406829e+06	2.0093923e+02	2.9021217e+19	8.0513083e-01
1.0509030e+06	2.0045742e+02	2.8801506e+19	7.9711953e-01
1.0610986e+06	1.9997677e+02	2.8583458e+19	7.8918796e-01
1.0712697e+06	1.9949728e+02	2.8367062e+19	7.8133531e-01
1.0814164e+06	1.9901893e+02	2.8152304e+19	7.7356080e-01
1.0915389e+06	1.9854173e+02	2.7939173e+19	7.6586365e-01
1.1016370e+06	1.9806567e+02	2.7727655e+19	7.5824310e-01
1.1117110e+06	1.9759076e+02	2.7517738e+19	7.5069838e-01
1.1217608e+06	1.9711698e+02	2.7309411e+19	7.4322874e-01
1.1317864e+06	1.9664435e+02	2.7102661e+19	7.3583343e-01
1.1417881e+06	1.9617284e+02	2.6897477e+19	7.2851170e-01
1.1517658e+06	1.9570246e+02	2.6693846e+19	7.2126283e-01
1.1617195e+06	1.9523321e+02	2.6491757e+19	7.1408610e-01
1.1716494e+06	1.9476509e+02	2.6291198e+19	7.0698077e-01
1.1815555e+06	1.9429809e+02	2.6092157e+19	6.9994615e-01
1.1914378e+06	1.9383221e+02	2.5894623e+19	6.9298153e-01
1.2012964e+06	1.9336745e+02	2.5698585e+19	6.8608621e-01
1.2111314e+06	1.9290380e+02	2.5504031e+19	6.7925950e-01
1.2209428e+06	1.9244126e+02	2.5310950e+19	6.7250072e-01
1.2307306e+06	1.9197983e+02	2.5119331e+19	6.6580920e-01
1.2404951e+06	1.9151951e+02	2.4929163e+19	6.5918426e-01
1.2502360e+06	1.9106029e+02	2.4740434e+19	6.5262524e-01
1.2599537e+06	1.9060217e+02	2.4553134e+19	6.4613148e-01
1.2696480e+06	1.9014516e+02	2.4367252e+19	6.3970234e-01
1.2793191e+06	1.8968923e+02	2.4182778e+19	6.3333718e-01
1.2889670e+06	1.8923440e+02	2.3999700e+19	6.2703535e-01
1.2985918e+06	1.8878066e+02	2.3818008e+19	6.2079622e-01
1.3081935e+06	1.8845747e+02	2.3621455e+19	6.1461919e-01
1.3177874e+06	1.8834542e+02	2.3400330e+19	6.0850362e-01
1.3273756e+06	1.8823350e+02	2.3181268e+19	6.0244891e-01
1.3369581e+06	1.8812172e+02	2.2964247e+19	5.9645444e-01
1.3465349e+06	1.8801007e+02	2.2749251e+19	5.9051962e-01
1.3561061e+06	1.8789855e+02	2.2536260e+19	5.8464384e-01
1.3656715e+06	1.8778716e+02	2.2325254e+19	5.7882654e-01
1.3752313e+06	1.8767591e+02	2.2116217e+19	5.7306712e-01
1.3847855e+06	1.8756479e+02	2.1909129e+19	5.6736500e-01
1.3943339e+06	1.8745380e+02	2.1703973e+19	5.6171962e-01
1.4038768e+06	1.8734294e+02	2.1500730e+19	5.5613042e-01
1.4134140e+06	1.8723221e+02	2.1299383e+19	5.5059683e-01
1.4229455e+06	1.8712161e+02	2.1099915e+19	5.4511829e-01
1.4324714e+06	1.8701114e+02	2.0902306e+19	5.3969427e-01
1.4419918e+06	1.8690081e+02	2.0706542e+19	5.3432423e-01
1.4515064e+06	1.8679060e+02	2.0512604e+19	5.2900761e-01
1.4610155e+06	1.8668052e+02	2.0320475e+19	5.2374389e-01
1.4705190e+06	1.8657058e+02	2.0130138e+19	5.1853255e-01
1.4800169e+06	1.8646076e+02	1.9941578e+19	5.1337307e-01
1.4895092e+06	1.8635107e+02	1.9754777e+19	5.0826492e-01
1.4989959e+06	1.8624151e+02	1.9569719e+19	5.0320760e-01
1.5084770e+06	1.8613208e+02	1.9386388e+19	4.9820059e-01
1.5179526e+06	1.8602278e+02	1.9204768e+19	4.9324341e-01
1.5274226e+06	1.8591360e+02	1.9024842e+19	4.8833556e-01
1.5368870e+06	1.8580456e+02	1.8846596e+19	4.8347654e-01
1.5463459e+06	1.8569564e+02	1.8670014e+19	4.7866586e-01
1.5557993e+06	1.8558685e+02	1.8495080e+19	4.7390306e-01
1.5652471e+06	1.8547818e+02	1.8321778e+19	4.6918764e-01
1.5746894e+06	1.8536965e+02	1.8150094e+19	4.6451915e-01
1.5841262e+06	1.8526124e+02	1.7980013e+19	4.5989710e-01
1.5935574e+06	1.8515296e+02	1.7811519e+19	4.5532105e-01
1.6029831e+06	1.8504480e+02	1.7644598e+19	4.5079053e-01
1.6124034e+06	1.8493677e+02	1.7479236e+19	4.4630508e-01
1.6218181e+06	1.8482887e+02	1.7315418e+19	4.4186427e-01
1.6312273e+06	1.8472109e+02	1.7153129e+19	4.3746765e-01
1.6406311e+06	1.8461344e+02	1.6992355e+19	4.3311477e-01
1.6500294e+06	1.8450591e+02	1.6833082e+19	4.2880521e-01
1.6594222e+06	1.8439851e+02	1.6675297e+19	4.2453852e-01
1.6688095e+06	1.8429123e+02	1.6518985e+19	4.2031429e-01
1.6781914e+06	1.8418408e+02	1.6364133e+19	4.1613209e-01
1.6875678e+06	1.8407706e+02	1.6210727e+19	4.1199151e-01
1.6969388e+06	1.8397015e+02	1.6058754e+19	4.0789212e-01
1.7063043e+06	1.8386337e+02	1.5908200e+19	4.0383353e-01
1.7156645e+06	1.8375672e+02	1.5759052e+19	3.9981532e-01
1.7250191e+06	1.8365019e+02	1.5611297e+19	3.9583709e-01
1.7343684e+06	1.8354378e+02	1.5464923e+19	3.9189844e-01
1.7437122e+06	1.8343750e+02	1.5319915e+19	3.8799899e-01
1.7530507e+06	1.8333133e+02	1.5176263e+19	3.8413833e-01
1.7623837e+06	1.8322530e+02	1.5033952e+19	3.8031609e-01
1.7717113e+06	1.8311938e+02	1.4892971e+19	3.7653188e-01
1.7810336e+06	1.8301359e+02	1.4753306e+19	3.7278532e-01
1.7903504e+06	1.8290791e+02	1.4614947e+19	3.6907605e-01
1.7996619e+06	1.8280236e+02	1.4477881e+19	3.6540368e-01
1.8089680e+06	1.8269694e+02	1.4342095e+19	3.6176785e-01
1.8182687e+06	1.8259163e+02	1.4207578e+19	3.5816820e-01
1.8275641e+06	1.8248645e+02	1.4074318e+19	3.5460437e-01
1.8368541e+06	1.8238138e+02	1.3942303e+19	3.5107599e-01
1.8461388e+06	1.8227644e+02	1.3811522e+19	3.4758273e-01
1.8554182e+06	1.8217162e+02	1.3681963e+19	3.4412422e-01
1.8646922e+06	1.8206691e+02	1.3553615e+19	3.4070013e-01
1.8739608e+06	1.8196233e+02	1.3426467e+19	3.3731010e-01
1.8832242e+06	1.8185787e+02	1.3300507e+19	3.3395381e-01
1.8924822e+06	1.8175353e+02	1.3175724e+19	3.3063091e-01
1.9017350e+06	1.8164931e+02	1.3052108e+19	3.2734108e-01
1.9109824e+06	1.8154521e+02	1.2929647e+19	3.2408398e-01
1.9202245e+06	1.8144122e+02	1.2808331e+19	3.2085929e-01
1.9294613e+06	1.8133736e+02	1.2688149e+19	3.1766669e-01
1.9386929e+06	1.8123361e+02	1.2569091e+19	3.1450585e-01
1.9479192e+06	1.8112999e+02	1.2451146e+19	3.1137646e-01
1.9571402e+06	1.8102648e+02	1.2334303e+19	3.0827822e-01
1.9663559e+06	1.8092309e+02	1.2218553e+19	3.0521080e-01
1.9755663e+06	1.8081982e+02	1.2103886e+19	3.0217390e-01
1.9847716e+06	1.8071666e+02	1.1990290e+19	2.9916722e-01
1.9939715e+06	1.8061363e+02	1.1877757e+19	2.9619045e-01
2.0031662e+06	1.8051071e+02	1.1766276e+19	2.9324331e-01
2.0123557e+06	1.8040790e+02	1.1655838e+19	2.9032549e-01
2.0215399e+06	1.8030522e+02	1.1546432e+19	2.8743670e-01
2.0307190e+06	1.8020265e+02	1.1438050e+19	2.8457666e-01
2.0398928e+06	1.8010020e+02	1.1330681e+19	2.8174507e-01
2.0490613e+06	1.7999787e+02	1.1224317e+19	2.7894166e-01
2.0582247e+06	1.7989565e+02	1.1118947e+19	2.7616614e-01
2.0673829e+06	1.7979354e+02	1.1014563e+19	2.7341824e-01
2.0765359e+06	1.7969156e+02	1.0911156e+19	2.7069769e-01
2.0856837e+06	1.7958969e+02	1.0808716e+19	2.6800420e-01
2.0948263e+06	1.7948793e+02	1.0707234e+19	2.6533751e-01
2.1039637e+06	1.7938629e+02	1.0606701e+19	2.6269736e-01
2.1130959e+06	1.7928476e+02	1.0507110e+19	2.6008348e-01
2.1222230e+06	1.7918335e+02	1.0408450e+19	2.5749560e-01
2.1313449e+06	1.7908206e+02	1.0310713e+19	2.5493348e-01
2.1404617e+06	1.7898088e+02	1.0213890e+19	2.5239685e-01
2.1495733e+06	1.7887981e+02	1.0117974e+19	2.4988546e-01
2.1586798e+06	1.7877886e+02	1.0022955e+19	2.4739905e-01
2.1677811e+06	1.7867802e+02	9.9288249e+18	2.4493739e-01
2.1768773e+06	1.7857729e+02	9.8355760e+18	2.4250022e-01
2.1859684e+06	1.7847668e+02	9.7431998e+18	2.4008731e-01
2.1950544e+06	1.7837618e+02	9.6516881e+18	2.3769840e-01
2.2041352e+06	1.7827580e+02	9.5610329e+18	2.3533326e-01
2.2132109e+06	1.7817552e+02	9.4712261e+18	2.3299165e-01
2.2222816e+06	1.7807536e+02	9.3822600e+18	2.3067335e-01
2.2313471e+06	1.7797532e+02	9.2941266e+18	2.2837811e-01
2.2404075e+06	1.7787538e+02	9.2068183e+18	2.2610571e-01
2.2494629e+06	1.7777556e+02	9.1203272e+18	2.2385592e-01
2.2585132e+06	1.7767585e+02	9.0346457e+18	2.2162851e-01
2.2675584e+06	1.7757625e+02	8.9497664e+18	2.1942327e-01
2.2765985e+06	1.7747676e+02	8.8656818e+18	2.1723997e-01
2.2856336e+06	1.7737738e+02	8.7823843e+18	2.1507840e-01
2.2946636e+06	1.7727812e+02	8.6998668e+18	2.1293833e-01
2.3036885e+06	1.7717897e+02	8.6181219e+18	2.1081956e-01
2.3127084e+06	1.7707992e+02	8.5371424e+18	2.0872187e-01
2.3217233e+06	1.7698099e+02	8.4569212e+18	2.0664505e-01
2.3307331e+06	1.7688217e+02	8.3774512e+18	2.0458890e-01
2.3397379e+06	1.7678346e+02	8.2987253e+18	2.0255321e-01
2.3487377e+06	1.7668486e+02	8.2207368e+18	2.0053777e-01
2.3577325e+06	1.7658636e+02	8.1434786e+18	1.9854239e-01
2.3667222e+06	1.7648798e+02	8.0669439e+18	1.9656686e-01
2.3757070e+06	1.7638971e+02	7.9911261e+18	1.9461098e-01
2.3846867e+06	1.7629155e+02	7.9160184e+18	1.9267457e-01
2.3936615e+06	1.7619349e+02	7.8416142e+18	1.9075743e-01
2.4026312e+06	1.7609555e+02	7.7679070e+18	1.8885936e-01
2.4115960e+06	1.7599771e+02	7.6948902e+18	1.8698018e-01
2.4205558e+06	1.7589999e+02	7.6225573e+18	1.8511969e-01
2.4295106e+06	1.7580237e+02	7.5509021e+18	1.8327772e-01
2.4384605e+06	1.7570486e+02	7.4799182e+18	1.8145408e-01
2.4474053e+06	1.7560745e+02	7.4095993e+18	1.7964858e-01
2.4563453e+06	1.7551016e+02	7.3399392e+18	1.7786104e-01
2.4652802e+06	1.7541297e+02	7.2709317e+18	1.7609130e-01
2.4742103e+06	1.7531589e+02	7.2025709e+18	1.7433916e-01
2.4831354e+06	1.7521892e+02	7.1348505e+18	1.7260445e-01
2.4920555e+06	1.7512206e+02	7.0677648e+18	1.7088701e-01
2.5009707e+06	1.7502530e+02	7.0013077e+18	1.6918666e-01
2.5098810e+06	1.7492865e+02	6.9354733e+18	1.6750322e-01
2.5187864e+06	1.7483211e+02	6.8702559e+18	1.6583654e-01
2.5276869e+06	1.7473567e+02	6.8056497e+18	1.6418644e-01
2.5365825e+06	1.7463934e+02	6.7416490e+18	1.6255275e-01
2.5454731e+06	1.7454311e+02	6.6782481e+18	1.6093533e-01
2.5543589e+06	1.7444700e+02	6.6154415e+18	1.5933399e-01
2.5632397e+06	1.7435098e+02	6.5532235e+18	1.5774859e-01
2.5721157e+06	1.7425507e+02	6.4915887e+18	1.5617897e-01
2.5809868e+06	1.7415927e+02	6.4305317e+18	1.5462496e-01
2.5898531e+06	1.7406358e+02	6.3700471e+18	1.5308642e-01
2.5987144e+06	1.7396798e+02	6.3101294e+18	1.5156318e-01
2.6075709e+06	1.7387250e+02	6.2507735e+18	1.5005510e-01
2.6164225e+06	1.7377712e+02	6.1919740e+18	1.4856203e-01
2.6252693e+06	1.7368184e+02	6.1337257e+18	1.4708381e-01
2.6341112e+06	1.7358667e+02	6.0760236e+18	1.4562030e-01
2.6429483e+06	1.7349160e+02	6.0188625e+18	1.4417136e-01
2.6517805e+06	1.7339663e+02	5.9622374e+18	1.4273683e-01
2.6606080e+06	1.7330177e+02	5.9061433e+18	1.4131657e-01
2.6694305e+06	1.7320702e+02	5.8505751e+18	1.3991045e-01
2.6782483e+06	1.7311236e+02	5.7955280e+18	1.3851832e-01
2.6870612e+06	1.7301781e+02	5.7409971e+18	1.3714004e-01
2.6958694e+06	1.7292337e+02	5.6869776e+18	1.3577547e-01
2.7046727e+06	1.7282902e+02	5.6334648e+18	1.3442448e-01
2.7134712e+06	1.7273478e+02	5.5804538e+18	1.3308693e-01
2.7222649e+06	1.7264064e+02	5.5279400e+18	1.3176270e-01
2.7310539e+06	1.7254661e+02	5.4759187e+18	1.3045164e-01
2.7398380e+06	1.7245267e+02	5.4243854e+18	1.2915362e-01
2.7486174e+06	1.7235884e+02	5.3733355e+18	1.2786852e-01
2.7573920e+06	1.7226511e+02	5.3227644e+18	1.2659621e-01
2.7661618e+06	1.7217149e+02	5.2726678e+18	1.2533655e-01
2.7749269e+06	1.7207796e+02	5.2230410e+18	1.2408943e-01
2.7836872e+06	1.7198454e+02	5.1738799e+18	1.2285472e-01
2.7924427e+06	1.7189122e+02	5.1251799e+18	1.2163230e-01
2.8011935e+06	1.7179800e+02	5.0769369e+18	1.2042204e-01
2.8099395e+06	1.7170488e+02	5.0291465e+18	1.1922382e-01
2.8186809e+06	1.7161186e+02	4.9818045e+18	1.1803752e-01
2.8274174e+06	1.7151894e+02	4.9349067e+18	1.1686303e-01
2.8361493e+06	1.7142612e+02	4.8884489e+18	1.1570022e-01
2.8448764e+06	1.7133340e+02	4.8424271e+18	1.1454899e-01
2.8535988e+06	1.7124079e+02	4.7968371e+18	1.1340920e-01
2.8623165e+06	1.7114827e+02	4.7516750e+18	1.1228076e-01
2.8710295e+06	1.7105585e+02	4.7069367e+18	1.1116355e-01
2.8797377e+06	1.7096353e+02	4.6626183e+18	1.1005745e-01
2.8884413e+06	1.7087132e+02	4.6187158e+18	1.0896236e-01
2.8971402e+06	1.7077920e+02	4.5752254e+18	1.0787817e-01
2.9058344e+06	1.7068718e+02	4.5321431e+18	1.0680477e-01
2.9145239e+06	1.7059526e+02	4.4894652e+18	1.0574204e-01
2.9232087e+06	1.7050344e+02	4.4471880e+18	1.0468989e-01
2.9318889e+06	1.7041172e+02	4.4053075e+18	1.0364821e-01
2.9405644e+06	1.7032009e+02	4.3638202e+18	1.0261689e-01
2.9492352e+06	1.7022857e+02	4.3227224e+18	1.0159583e-01
2.9579014e+06	1.7013714e+02	4.2820104e+18	1.0058494e-01
2.9665629e+06	1.7008478e+02	4.2407089e+18	9.9584103e-02
2.9752241e+06	1.7008478e+02	4.1985131e+18	9.8593224e-02
2.9838853e+06	1.7008478e+02	4.1567372e+18	9.7612205e-02
2.9925464e+06	1.7008478e+02	4.1153770e+18	9.6640948e-02
3.0012076e+06	1.7008478e+02	4.0744283e+18	9.5679354e-02
3.0098688e+06	1.7008478e+02	4.0338871e+18	9.4727329e-02
3.0185300e+06	1.7008478e+02	3.9937492e+18	9.3784776e-02
3.0271912e+06	1.7008478e+02	3.9540107e+18	9.2851602e-02
3.0358523e+06	1.7008478e+02	3.9146677e+18	9.1927713e-02
3.0445135e+06	1.7008478e+02	3.8757161e+18	9.1013017e-02
3.0531747e+06	1.7008478e+02	3.8371521e+18	9.0107422e-02
3.0618359e+06	1.7008478e+02	3.7989718e+18	8.9210838e-02
3.0704970e+06	1.7008478e+02	3.7611714e+18	8.8323176e-02
3.0791582e+06	1.7008478e+02	3.7237471e+18	8.7444345e-02
3.0878194e+06	1.7008478e+02	3.6866952e+18	8.6574260e-02
3.0964806e+06	1.7008478e+02	3.6500120e+18	8.5712831e-02
3.1051418e+06	1.7008478e+02	3.6136937e+18	8.4859974e-02
3.1138029e+06	1.7008478e+02	3.5777369e+18	8.4015604e-02
3.1224641e+06	1.7008478e+02	3.5421378e+18	8.3179634e-02
3.1311253e+06	1.7008478e+02	3.5068929e+18	8.2351983e-02
3.1397865e+06	1.7008478e+02	3.4719988e+18	8.1532567e-02
3.1484476e+06	1.7008478e+02	3.4374518e+18	8.0721305e-02
3.1571088e+06	1.7008478e+02	3.4032486e+18	7.9918114e-02
3.1657700e+06	1.7008478e+02	3.3693857e+18	7.9122916e-02
3.1744312e+06	1.7008478e+02	3.3358597e+18	7.8335630e-02
3.1830923e+06	1.7008478e+02	3.3026674e+18	7.7556177e-02
3.1917535e+06	1.7008478e+02	3.2698053e+18	7.6784480e-02
3.2004147e+06	1.7008478e+02	3.2372702e+18	7.6020462e-02
3.2090759e+06	1.7008478e+02	3.2050588e+18	7.5264046e-02
3.2177371e+06	1.7008478e+02	3.1731679e+18	7.4515156e-02
3.2263982e+06	1.7008478e+02	3.1415944e+18	7.3773718e-02
3.2350594e+06	1.7008478e+02	3.1103350e+18	7.3039657e-02
3.2437206e+06	1.7008478e+02	3.0793867e+18	7.2312900e-02
3.2523818e+06	1.7008478e+02	3.0487463e+18	7.1593375e-02
3.2610429e+06	1.7008478e+02	3.0184107e+18	7.0881009e-02
3.2697041e+06	1.7008478e+02	2.9883770e+18	7.0175731e-02
3.2783653e+06	1.7008478e+02	2.9586422e+18	6.9477471e-02
3.2870265e+06	1.7008478e+02	2.9292032e+18	6.8786158e-02
3.2956877e+06	1.7008478e+02	2.9000571e+18	6.8101725e-02
3.3043488e+06	1.7008478e+02	2.8712011e+18	6.7424101e-02
3.3130100e+06	1.7008478e+02	2.8426322e+18	6.6753220e-02
3.3216712e+06	1.7008478e+02	2.8143475e+18	6.6089015e-02
3.3303324e+06	1.7008478e+02	2.7863443e+18	6.5431418e-02
3.3389935e+06	1.7008478e+02	2.7586197e+18	6.4780364e-02
3.3476547e+06	1.7008478e+02	2.7311710e+18	6.4135789e-02
3.3563159e+06	1.7008478e+02	2.7039954e+18	6.3497627e-02
3.3649771e+06	1.7008478e+02	2.6770902e+18	6.2865815e-02
3.3736383e+06	1.7008478e+02	2.6504527e+18	6.2240290e-02
3.3822994e+06	1.7008478e+02	2.6240802e+18	6.1620989e-02
3.3909606e+06	1.7008478e+02	2.5979702e+18	6.1007850e-02
3.3996218e+06	1.7008478e+02	2.5721199e+18	6.0400811e-02
3.4082830e+06	1.7008478e+02	2.5465269e+18	5.9799813e-02
3.4169441e+06	1.7008478e+02	2.5211886e+18	5.9204795e-02
3.4256053e+06	1.7008478e+02	2.4961023e+18	5.8615698e-02
3.4342665e+06	1.7008478e+02	2.4712657e+18	5.8032462e-02
3.4429277e+06	1.7008478e+02	2.4466762e+18	5.7455029e-02
3.4515888e+06	1.7008478e+02	2.4223313e+18	5.6883342e-02
3.4602500e+06	1.7008478e+02	2.3982287e+18	5.6317343e-02
3.4689112e+06	1.7008478e+02	2.3743660e+18	5.5756976e-02
3.4775724e+06	1.7008478e+02	2.3507406e+18	5.5202185e-02
3.4862336e+06	1.7008478e+02	2.3273504e+18	5.4652914e-02
3.4948947e+06	1.7008478e+02	2.3041929e+18	5.4109109e-02
3.5035559e+06	1.7008478e+02	2.2812657e+18	5.3570714e-02
3.5122171e+06	1.7008478e+02	2.2585668e+18	5.3037677e-02
3.5208783e+06	1.7008478e+02	2.2360937e+18	5.2509943e-02
3.5295394e+06	1.7008478e+02	2.2138442e+18	5.1987460e-02
3.5382006e+06	1.7008478e+02	2.1918160e+18	5.1470176e-02
3.5468618e+06	1.7008478e+02	2.1700071e+18	5.0958039e-02
3.5555230e+06	1.7008478e+02	2.1484152e+18	5.0450999e-02
3.5641842e+06	1.7008478e+02	2.1270381e+18	4.9949003e-02
3.5728453e+06	1.7008478e+02	2.1058737e+18	4.9452002e-02
3.5815065e+06	1.7008478e+02	2.0849199e+18	4.8959946e-02
3.5901677e+06	1.7008478e+02	2.0641746e+18	4.8472787e-02
3.5988289e+06	1.7008478e+02	2.0436357e+18	4.7990474e-02
3.6074900e+06	1.7008478e+02	2.0233012e+18	4.7512961e-02
3.6161512e+06	1.7008478e+02	2.0031690e+18	4.7040199e-02
3.6248124e+06	1.7008478e+02	1.9832372e+18	4.6572141e-02
3.6334736e+06	1.7008478e+02	1.9635036e+18	4.6108741e-02
3.6421348e+06	1.7008478e+02	1.9439664e+18	4.5649951e-02
3.6507959e+06	1.7008478e+02	1.9246236e+18	4.5195727e-02
3.6594571e+06	1.7008478e+02	1.9054733e+18	4.4746022e-02
3.6681183e+06	1.7008478e+02	1.8865135e+18	4.4300791e-02
3.6767795e+06	1.7008478e+02	1.8677424e+18	4.3859991e-02
3.6854406e+06	1.7008478e+02	1.8491581e+18	4.3423577e-02
3.6941018e+06	1.7008478e+02	1.8307586e+18	4.2991505e-02
