# Wavelength (nm)	Total Extinction Cross-Section (micron**2)	w_0	g	Q_Scattering
9.9500000e+01		4.9973893e+00		5.3978835e-01		9.4595549e-01		1.1438386e+00
9.9600000e+01		4.9975986e+00		5.3973310e-01		9.4599978e-01		1.1437694e+00
9.9700000e+01		4.9978081e+00		5.3967796e-01		9.4604391e-01		1.1437005e+00
9.9800000e+01		4.9980178e+00		5.3962293e-01		9.4608791e-01		1.1436319e+00
9.9900000e+01		4.9982278e+00		5.3956800e-01		9.4613175e-01		1.1435635e+00
1.0000000e+02		4.9984380e+00		5.3951318e-01		9.4617546e-01		1.1434954e+00
1.0010000e+02		4.9986485e+00		5.3945847e-01		9.4621901e-01		1.1434276e+00
1.0020000e+02		4.9988592e+00		5.3940387e-01		9.4626243e-01		1.1433601e+00
1.0030000e+02		4.9990701e+00		5.3934937e-01		9.4630569e-01		1.1432928e+00
1.0040000e+02		4.9992813e+00		5.3929498e-01		9.4634881e-01		1.1432258e+00
1.0050000e+02		4.9994927e+00		5.3924069e-01		9.4639179e-01		1.1431591e+00
1.0060000e+02		4.9997043e+00		5.3918652e-01		9.4643462e-01		1.1430926e+00
1.0070000e+02		4.9999162e+00		5.3913245e-01		9.4647730e-01		1.1430264e+00
1.0080000e+02		5.0001283e+00		5.3907850e-01		9.4651984e-01		1.1429605e+00
1.0090000e+02		5.0003407e+00		5.3902465e-01		9.4656223e-01		1.1428949e+00
1.0100000e+02		5.0005532e+00		5.3897091e-01		9.4660448e-01		1.1428295e+00
1.0110000e+02		5.0007661e+00		5.3891727e-01		9.4664658e-01		1.1427644e+00
1.0120000e+02		5.0009792e+00		5.3886375e-01		9.4668853e-01		1.1426996e+00
1.0130000e+02		5.0011925e+00		5.3881034e-01		9.4673034e-01		1.1426351e+00
1.0140000e+02		5.0014060e+00		5.3875703e-01		9.4677200e-01		1.1425708e+00
1.0150000e+02		5.0016199e+00		5.3870384e-01		9.4681351e-01		1.1425069e+00
1.0160000e+02		5.0018339e+00		5.3865075e-01		9.4685488e-01		1.1424432e+00
1.0170000e+02		5.0020482e+00		5.3859778e-01		9.4689610e-01		1.1423798e+00
1.0180000e+02		5.0022627e+00		5.3854491e-01		9.4693718e-01		1.1423166e+00
1.0190000e+02		5.0024775e+00		5.3849216e-01		9.4697811e-01		1.1422538e+00
1.0200000e+02		5.0026926e+00		5.3843952e-01		9.4701889e-01		1.1421912e+00
1.0210000e+02		5.0029079e+00		5.3838698e-01		9.4705953e-01		1.1421289e+00
1.0220000e+02		5.0031234e+00		5.3833456e-01		9.4710001e-01		1.1420669e+00
1.0230000e+02		5.0033392e+00		5.3828225e-01		9.4714036e-01		1.1420052e+00
1.0240000e+02		5.0035552e+00		5.3823005e-01		9.4718055e-01		1.1419437e+00
1.0250000e+02		5.0037715e+00		5.3817796e-01		9.4722060e-01		1.1418826e+00
1.0260000e+02		5.0039880e+00		5.3812598e-01		9.4726050e-01		1.1418217e+00
1.0270000e+02		5.0042047e+00		5.3807412e-01		9.4730025e-01		1.1417611e+00
1.0280000e+02		5.0044218e+00		5.3802237e-01		9.4733986e-01		1.1417008e+00
1.0290000e+02		5.0046390e+00		5.3797073e-01		9.4737931e-01		1.1416408e+00
1.0300000e+02		5.0048566e+00		5.3791920e-01		9.4741863e-01		1.1415810e+00
1.0310000e+02		5.0050743e+00		5.3786778e-01		9.4745779e-01		1.1415216e+00
1.0320000e+02		5.0052924e+00		5.3781648e-01		9.4749681e-01		1.1414624e+00
1.0330000e+02		5.0055107e+00		5.3776529e-01		9.4753567e-01		1.1414036e+00
1.0340000e+02		5.0056940e+00		5.3767828e-01		9.4762580e-01		1.1412607e+00
1.0350000e+02		5.0058777e+00		5.3759134e-01		9.4771577e-01		1.1411180e+00
1.0360000e+02		5.0060619e+00		5.3750448e-01		9.4780558e-01		1.1409756e+00
1.0370000e+02		5.0062465e+00		5.3741770e-01		9.4789524e-01		1.1408335e+00
1.0380000e+02		5.0064316e+00		5.3733099e-01		9.4798473e-01		1.1406916e+00
1.0390000e+02		5.0066170e+00		5.3724436e-01		9.4807407e-01		1.1405499e+00
1.0400000e+02		5.0068030e+00		5.3715782e-01		9.4816325e-01		1.1404086e+00
1.0410000e+02		5.0069893e+00		5.3707135e-01		9.4825226e-01		1.1402674e+00
